count,airport,source_lat,source_long,target_lat,target_long
1107,Memphis International Airport,35.04242,-89.97667,40.6925,-74.16866
681,Memphis International Airport,35.04242,-89.97667,29.64542,-95.27889
81,Memphis International Airport,35.04242,-89.97667,38.94453,-77.45581
1877,Memphis International Airport,35.04242,-89.97667,29.98047,-95.33972
47,Memphis International Airport,35.04242,-89.97667,36.08036,-115.15233
283,Memphis International Airport,35.04242,-89.97667,33.94254,-118.40807
40,Memphis International Airport,35.04242,-89.97667,40.77724,-73.87261
414,Memphis International Airport,35.04242,-89.97667,28.42889,-81.31603
687,Memphis International Airport,35.04242,-89.97667,41.78598,-87.75242
151,Memphis International Airport,35.04242,-89.97667,25.79325,-80.29056
519,Memphis International Airport,35.04242,-89.97667,44.88055,-93.21692
2477,Memphis International Airport,35.04242,-89.97667,41.9796,-87.90446
55,Memphis International Airport,35.04242,-89.97667,40.78839,-111.97777
365,Memphis International Airport,35.04242,-89.97667,27.97547,-82.53325
1573,McAllen-Miller International Airport (McAllen Miller International),26.17583,-98.23861,32.89595,-97.0372
2076,McAllen-Miller International Airport (McAllen Miller International),26.17583,-98.23861,29.98047,-95.33972
582,Rogue Valley International Airport,42.37423,-122.8735,39.85841,-104.667
1422,Rogue Valley International Airport,42.37423,-122.8735,37.619,-122.37484
715,Rogue Valley International Airport,42.37423,-122.8735,40.78839,-111.97777
2423,Montgomery Regional Airport,32.30064,-86.39398,33.64044,-84.42694
1057,Montgomery Regional Airport,32.30064,-86.39398,32.89595,-97.0372
1074,Manhattan Regional Airport,39.14097,-96.67083,32.89595,-97.0372
711,Manhattan Regional Airport,39.14097,-96.67083,41.9796,-87.90446
364,Manchester-Boston Regional Airport,42.93452,-71.43706,33.64044,-84.42694
2453,Manchester-Boston Regional Airport,42.93452,-71.43706,39.1754,-76.6682
404,Manchester-Boston Regional Airport,42.93452,-71.43706,42.21206,-83.34884
778,Manchester-Boston Regional Airport,42.93452,-71.43706,40.6925,-74.16866
7,Manchester-Boston Regional Airport,42.93452,-71.43706,26.07258,-80.15275
9,Manchester-Boston Regional Airport,42.93452,-71.43706,36.08036,-115.15233
136,Manchester-Boston Regional Airport,42.93452,-71.43706,40.77724,-73.87261
766,Manchester-Boston Regional Airport,42.93452,-71.43706,28.42889,-81.31603
954,Manchester-Boston Regional Airport,42.93452,-71.43706,41.78598,-87.75242
520,Manchester-Boston Regional Airport,42.93452,-71.43706,41.9796,-87.90446
1,Manchester-Boston Regional Airport,42.93452,-71.43706,33.43417,-112.00806
477,Manchester-Boston Regional Airport,42.93452,-71.43706,27.97547,-82.53325
5629,Miami International Airport,25.79325,-80.29056,33.64044,-84.42694
230,Miami International Airport,25.79325,-80.29056,30.19453,-97.66987
403,Miami International Airport,25.79325,-80.29056,41.93887,-72.68323
578,Miami International Airport,25.79325,-80.29056,33.56294,-86.75355
59,Miami International Airport,25.79325,-80.29056,36.12448,-86.67818
2523,Miami International Airport,25.79325,-80.29056,42.36435,-71.00518
1177,Miami International Airport,25.79325,-80.29056,39.1754,-76.6682
254,Miami International Airport,25.79325,-80.29056,32.89865,-80.04051
292,Miami International Airport,25.79325,-80.29056,41.41089,-81.8494
3261,Miami International Airport,25.79325,-80.29056,35.21401,-80.94313
649,Miami International Airport,25.79325,-80.29056,39.99799,-82.89188
653,Miami International Airport,25.79325,-80.29056,39.04614,-84.66217
3245,Miami International Airport,25.79325,-80.29056,38.85208,-77.03772
1435,Miami International Airport,25.79325,-80.29056,39.85841,-104.667
4012,Miami International Airport,25.79325,-80.29056,32.89595,-97.0372
1273,Miami International Airport,25.79325,-80.29056,42.21206,-83.34884
126,Miami International Airport,25.79325,-80.29056,39.64257,-106.9177
2957,Miami International Airport,25.79325,-80.29056,40.6925,-74.16866
576,Miami International Airport,25.79325,-80.29056,24.55611,-81.75956
651,Miami International Airport,25.79325,-80.29056,29.69006,-82.27178
151,Miami International Airport,25.79325,-80.29056,36.09775,-79.9373
1,Miami International Airport,25.79325,-80.29056,34.89567,-82.21886
886,Miami International Airport,25.79325,-80.29056,38.94453,-77.45581
3147,Miami International Airport,25.79325,-80.29056,29.98047,-95.33972
375,Miami International Airport,25.79325,-80.29056,30.49406,-81.68786
3923,Miami International Airport,25.79325,-80.29056,40.63975,-73.77893
1527,Miami International Airport,25.79325,-80.29056,36.08036,-115.15233
3303,Miami International Airport,25.79325,-80.29056,33.94254,-118.40807
6867,Miami International Airport,25.79325,-80.29056,40.77724,-73.87261
224,Miami International Airport,25.79325,-80.29056,39.29761,-94.71391
3312,Miami International Airport,25.79325,-80.29056,28.42889,-81.31603
150,Miami International Airport,25.79325,-80.29056,35.04242,-89.97667
903,Miami International Airport,25.79325,-80.29056,44.88055,-93.21692
684,Miami International Airport,25.79325,-80.29056,29.99339,-90.25803
1,Miami International Airport,25.79325,-80.29056,35.39309,-97.60073
4532,Miami International Airport,25.79325,-80.29056,41.9796,-87.90446
239,Miami International Airport,25.79325,-80.29056,36.89461,-76.20122
1,Miami International Airport,25.79325,-80.29056,26.68316,-80.09559
2879,Miami International Airport,25.79325,-80.29056,39.87195,-75.24114
669,Miami International Airport,25.79325,-80.29056,33.43417,-112.00806
499,Miami International Airport,25.79325,-80.29056,30.47331,-87.18744
1109,Miami International Airport,25.79325,-80.29056,35.87764,-78.78747
77,Miami International Airport,25.79325,-80.29056,37.50517,-77.31967
420,Miami International Airport,25.79325,-80.29056,32.73356,-117.18966
230,Miami International Airport,25.79325,-80.29056,29.53369,-98.46978
371,Miami International Airport,25.79325,-80.29056,47.44898,-122.30931
1115,Miami International Airport,25.79325,-80.29056,37.619,-122.37484
2655,Miami International Airport,25.79325,-80.29056,18.43942,-66.00183
162,Miami International Airport,25.79325,-80.29056,40.78839,-111.97777
632,Miami International Airport,25.79325,-80.29056,38.74769,-90.35999
1016,Miami International Airport,25.79325,-80.29056,18.33731,-64.97336
574,Miami International Airport,25.79325,-80.29056,17.70189,-64.79856
446,Miami International Airport,25.79325,-80.29056,30.39653,-84.35033
2184,Miami International Airport,25.79325,-80.29056,27.97547,-82.53325
52,Miami International Airport,25.79325,-80.29056,36.19837,-95.88824
3443,General Mitchell International Airport,42.94722,-87.89658,33.64044,-84.42694
667,General Mitchell International Airport,42.94722,-87.89658,42.36435,-71.00518
962,General Mitchell International Airport,42.94722,-87.89658,39.1754,-76.6682
829,General Mitchell International Airport,42.94722,-87.89658,41.41089,-81.8494
399,General Mitchell International Airport,42.94722,-87.89658,39.04614,-84.66217
269,General Mitchell International Airport,42.94722,-87.89658,32.84711,-96.85177
1066,General Mitchell International Airport,42.94722,-87.89658,38.85208,-77.03772
2216,General Mitchell International Airport,42.94722,-87.89658,39.85841,-104.667
1122,General Mitchell International Airport,42.94722,-87.89658,32.89595,-97.0372
1873,General Mitchell International Airport,42.94722,-87.89658,42.21206,-83.34884
1190,General Mitchell International Airport,42.94722,-87.89658,40.6925,-74.16866
378,General Mitchell International Airport,42.94722,-87.89658,26.07258,-80.15275
934,General Mitchell International Airport,42.94722,-87.89658,29.98047,-95.33972
1192,General Mitchell International Airport,42.94722,-87.89658,36.08036,-115.15233
411,General Mitchell International Airport,42.94722,-87.89658,33.94254,-118.40807
1324,General Mitchell International Airport,42.94722,-87.89658,40.77724,-73.87261
667,General Mitchell International Airport,42.94722,-87.89658,39.29761,-94.71391
1310,General Mitchell International Airport,42.94722,-87.89658,28.42889,-81.31603
2465,General Mitchell International Airport,42.94722,-87.89658,44.88055,-93.21692
109,General Mitchell International Airport,42.94722,-87.89658,29.99339,-90.25803
5276,General Mitchell International Airport,42.94722,-87.89658,41.9796,-87.90446
1530,General Mitchell International Airport,42.94722,-87.89658,33.43417,-112.00806
516,General Mitchell International Airport,42.94722,-87.89658,26.53617,-81.75517
18,General Mitchell International Airport,42.94722,-87.89658,32.73356,-117.18966
603,General Mitchell International Airport,42.94722,-87.89658,47.44898,-122.30931
411,General Mitchell International Airport,42.94722,-87.89658,37.619,-122.37484
643,General Mitchell International Airport,42.94722,-87.89658,38.74769,-90.35999
642,General Mitchell International Airport,42.94722,-87.89658,27.97547,-82.53325
2,General Mitchell International Airport,42.94722,-87.89658,40.27669,-74.81347
729,Muskegon County Airport,43.16949,-86.23822,41.9796,-87.90446
1448,Melbourne International Airport,28.10275,-80.64581,33.64044,-84.42694
853,Quad City International Airport,41.44853,-90.50754,33.64044,-84.42694
187,Quad City International Airport,41.44853,-90.50754,39.85841,-104.667
1028,Quad City International Airport,41.44853,-90.50754,32.89595,-97.0372
210,Quad City International Airport,41.44853,-90.50754,42.21206,-83.34884
66,Quad City International Airport,41.44853,-90.50754,44.88055,-93.21692
1741,Quad City International Airport,41.44853,-90.50754,41.9796,-87.90446
1317,Monroe Regional Airport,32.51087,-92.03769,33.64044,-84.42694
1046,Monroe Regional Airport,32.51087,-92.03769,32.89595,-97.0372
877,Monroe Regional Airport,32.51087,-92.03769,29.98047,-95.33972
10,Mammoth Yosemite Airport,37.62405,-118.83777,39.85841,-104.667
146,Mammoth Yosemite Airport,37.62405,-118.83777,37.619,-122.37484
2442,Mobile Regional Airport,30.69142,-88.24283,33.64044,-84.42694
1052,Mobile Regional Airport,30.69142,-88.24283,32.89595,-97.0372
1647,Mobile Regional Airport,30.69142,-88.24283,29.98047,-95.33972
314,Mobile Regional Airport,30.69142,-88.24283,41.9796,-87.90446
1132,Minot International Airport,48.25938,-101.28033,39.85841,-104.667
936,Minot International Airport,48.25938,-101.28033,44.88055,-93.21692
18,Sawyer International Airport,46.35364,-87.39536,42.21206,-83.34884
312,Sawyer International Airport,46.35364,-87.39536,41.9796,-87.90446
1648,Monterey Regional Airport (Monterey Peninsula Airport),36.58698,-121.84295,33.94254,-118.40807
688,Monterey Regional Airport (Monterey Peninsula Airport),36.58698,-121.84295,33.43417,-112.00806
879,Monterey Regional Airport (Monterey Peninsula Airport),36.58698,-121.84295,37.619,-122.37484
981,Dane County Regional Airport,43.13986,-89.33751,33.64044,-84.42694
1,Dane County Regional Airport,43.13986,-89.33751,42.36435,-71.00518
1,Dane County Regional Airport,43.13986,-89.33751,41.88459,-91.71087
36,Dane County Regional Airport,43.13986,-89.33751,39.04614,-84.66217
1,Dane County Regional Airport,43.13986,-89.33751,44.77762,-89.66678
799,Dane County Regional Airport,43.13986,-89.33751,39.85841,-104.667
966,Dane County Regional Airport,43.13986,-89.33751,32.89595,-97.0372
1514,Dane County Regional Airport,43.13986,-89.33751,42.21206,-83.34884
358,Dane County Regional Airport,43.13986,-89.33751,40.6925,-74.16866
1,Dane County Regional Airport,43.13986,-89.33751,29.98047,-95.33972
1,Dane County Regional Airport,43.13986,-89.33751,33.94254,-118.40807
153,Dane County Regional Airport,43.13986,-89.33751,40.77724,-73.87261
17,Dane County Regional Airport,43.13986,-89.33751,28.42889,-81.31603
1415,Dane County Regional Airport,43.13986,-89.33751,44.88055,-93.21692
3501,Dane County Regional Airport,43.13986,-89.33751,41.9796,-87.90446
1,Dane County Regional Airport,43.13986,-89.33751,32.73356,-117.18966
1,Dane County Regional Airport,43.13986,-89.33751,37.619,-122.37484
226,Dane County Regional Airport,43.13986,-89.33751,40.78839,-111.97777
15,Missoula International Airport,46.91631,-114.09056,33.64044,-84.42694
1,Missoula International Airport,46.91631,-114.09056,45.9548,-112.49746
622,Missoula International Airport,46.91631,-114.09056,39.85841,-104.667
458,Missoula International Airport,46.91631,-114.09056,44.88055,-93.21692
2,Missoula International Airport,46.91631,-114.09056,41.9796,-87.90446
13,Missoula International Airport,46.91631,-114.09056,47.44898,-122.30931
47,Missoula International Airport,46.91631,-114.09056,37.619,-122.37484
1090,Missoula International Airport,46.91631,-114.09056,40.78839,-111.97777
244,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,35.04022,-106.60919
742,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,45.44906,-98.42183
232,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,42.74812,-73.80298
636,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,61.17432,-149.99619
24,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,39.22316,-106.86885
5168,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,33.64044,-84.42694
555,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,44.25741,-88.51948
200,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,30.19453,-97.66987
120,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,42.23488,-85.55206
934,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,41.93887,-72.68323
706,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,45.80766,-108.54286
1667,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,46.77411,-100.74672
729,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,47.50942,-94.93372
71,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,40.47799,-88.91595
1166,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,36.12448,-86.67818
790,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,43.56444,-116.22278
1980,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,42.36435,-71.00518
641,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,46.39786,-94.13723
195,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,42.94052,-78.73217
1153,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,39.1754,-76.6682
750,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,45.7769,-111.15301
745,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,41.88459,-91.71087
723,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,41.41089,-81.8494
2331,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,35.21401,-80.94313
525,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,39.99799,-82.89188
499,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,39.04614,-84.66217
25,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,44.77762,-89.66678
601,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,39.90238,-84.21938
1822,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,38.85208,-77.03772
6042,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,39.85841,-104.667
2836,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,32.89595,-97.0372
658,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,46.79739,-102.80195
728,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,46.84209,-92.19365
212,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,41.53493,-93.66068
2895,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,42.21206,-83.34884
1,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,39.64257,-106.9177
1450,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,40.6925,-74.16866
124,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,64.81368,-147.85967
1908,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,46.91935,-96.81499
204,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,48.3114,-114.25507
638,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,26.07258,-80.15275
498,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,42.9655,-83.74346
1434,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,43.58135,-96.7417
305,Minneapolis-Saint Paul International Airport,44.88055,-93.21692,40.97847,-85.19515
